Contract ID,Period,Period_End_Date,Salary,Benefits,Actual_Working_Days,Missed_Days
C0104,2024-01,31-01-2024,2117.26,117.21,22,1
C0104,2024-02,29-02-2024,2227.22,144.47,21,0
C0104,2024-03,31-03-2024,2228.66,111.77,21,0
C0104,2024-04,30-04-2024,2280.83,138.43,22,0
C0104,2024-05,31-05-2024,2186.11,145.92,22,1
C0104,2024-06,30-06-2024,1715.66,110.02,15,5
C0104,2024-07,31-07-2024,1494.82,108.88,15,8
C0104,2024-08,31-08-2024,2188.25,103.53,21,1
C0104,2024-09,30-09-2024,2300.87,112.02,21,0
C0104,2024-10,31-10-2024,2201.44,121.88,22,1
C0104,2024-11,30-11-2024,2325.84,118.27,21,0
C0104,2024-12,31-12-2024,2347.15,138.93,22,0
C0105,2024-01,31-01-2024,5103.3,667.33,23,0
C0105,2024-02,29-02-2024,4624.2,735.87,19,2
C0105,2024-03,31-03-2024,5125.57,741.08,21,0
C0105,2024-04,30-04-2024,5135.01,713.14,22,0
C0105,2024-05,31-05-2024,5146.18,660.08,23,0
C0105,2024-06,30-06-2024,5150.57,830.45,20,0
C0105,2024-07,31-07-2024,4928.62,653.37,22,1
C0105,2024-08,31-08-2024,4926.0,872.85,21,1
C0105,2024-09,30-09-2024,5172.31,622.77,21,0
C0105,2024-10,31-10-2024,5218.76,851.19,23,0
C0105,2024-11,30-11-2024,5228.17,601.63,21,0
C0105,2024-12,31-12-2024,5002.74,626.84,21,1
C0106,2024-01,31-01-2024,6279.26,908.53,23,0
C0106,2024-02,29-02-2024,5685.85,1012.67,19,2
C0106,2024-03,31-03-2024,6032.71,759.05,20,1
C0106,2024-04,30-04-2024,5763.14,857.07,20,2
C0106,2024-05,31-05-2024,6388.83,857.4,23,0
C0106,2024-06,30-06-2024,6390.53,965.6,20,0
C0106,2024-07,31-07-2024,6158.23,716.74,22,1
C0106,2024-08,31-08-2024,6146.87,749.76,21,1
C0106,2024-09,30-09-2024,6440.16,1035.94,21,0
C0106,2024-10,31-10-2024,6457.41,787.43,23,0
C0106,2024-11,30-11-2024,6486.63,1039.78,21,0
C0106,2024-12,31-12-2024,6532.43,914.31,22,0
C0107,2024-06,30-06-2024,3025.72,409.31,20,0
C0107,2024-07,31-07-2024,2375.19,322.84,18,5
C0107,2024-08,31-08-2024,3039.21,341.12,22,0
C0107,2024-09,30-09-2024,3045.49,328.59,21,0
C0107,2024-10,31-10-2024,3109.46,340.96,23,0
C0107,2024-11,30-11-2024,3111.06,425.94,21,0
C0107,2024-12,31-12-2024,3123.05,404.58,22,0
C0108,2024-01,31-01-2024,2528.6,197.69,23,0
C0108,2024-02,29-02-2024,2560.4,226.96,21,0
C0108,2024-03,31-03-2024,2614.54,263.61,21,0
C0108,2024-04,30-04-2024,2500.59,216.6,21,1
C0109,2024-01,31-01-2024,4431.06,553.59,20,3
C0109,2024-02,29-02-2024,5116.32,750.58,21,0
C0109,2024-03,31-03-2024,5126.17,535.62,21,0
C0109,2024-04,30-04-2024,4683.95,655.51,20,2
C0109,2024-05,31-05-2024,4930.97,514.96,22,1
C0109,2024-06,30-06-2024,5159.22,676.69,20,0
C0109,2024-07,31-07-2024,5252.75,698.15,23,0
C0109,2024-08,31-08-2024,5038.08,732.11,21,1
C0110,2024-01,31-01-2024,3212.01,232.28,22,1
C0110,2024-02,29-02-2024,2880.82,232.92,18,3
C0110,2024-03,31-03-2024,3361.06,277.82,21,0
C0110,2024-04,30-04-2024,3402.62,247.48,22,0
C0110,2024-05,31-05-2024,3454.06,293.52,23,0
C0110,2024-06,30-06-2024,3319.72,307.08,19,1
C0110,2024-07,31-07-2024,3499.76,242.96,23,0
C0110,2024-08,31-08-2024,3597.85,308.64,22,0
C0110,2024-09,30-09-2024,3604.27,235.78,21,0
C0110,2024-10,31-10-2024,3609.79,277.29,23,0
C0110,2024-11,30-11-2024,3275.93,286.81,19,2
C0110,2024-12,31-12-2024,3204.38,275.42,19,3
C0111,2024-01,31-01-2024,2314.12,299.02,23,0
C0111,2024-02,29-02-2024,2216.38,362.29,20,1
C0111,2024-03,31-03-2024,2380.12,266.56,21,0
C0111,2024-04,30-04-2024,2183.86,268.58,20,2
C0111,2024-05,31-05-2024,2312.31,376.1,22,1
C0111,2024-06,30-06-2024,2442.5,265.06,20,0
C0111,2024-07,31-07-2024,2444.39,264.76,23,0
C0111,2024-08,31-08-2024,2452.74,291.25,22,0
C0111,2024-09,30-09-2024,2337.67,343.54,20,1
C0111,2024-10,31-10-2024,2354.43,342.62,22,1
C0111,2024-11,30-11-2024,2373.85,297.13,20,1
C0111,2024-12,31-12-2024,2389.97,271.95,21,1
C0112,2024-11,30-11-2024,6332.48,462.07,20,1
C0112,2024-12,31-12-2024,5758.24,472.94,19,3
C0113,2024-01,31-01-2024,4744.42,541.6,23,0
C0113,2024-02,29-02-2024,4813.48,500.07,21,0
C0113,2024-03,31-03-2024,4665.28,558.49,20,1
C0113,2024-04,30-04-2024,4900.87,428.63,22,0
C0113,2024-05,31-05-2024,4917.16,447.88,23,0
C0113,2024-06,30-06-2024,3954.48,429.75,16,4
C0113,2024-07,31-07-2024,4771.83,491.49,22,1
C0113,2024-08,31-08-2024,5011.36,466.81,22,0
C0113,2024-09,30-09-2024,4820.13,595.11,20,1
C0113,2024-10,31-10-2024,5140.69,566.61,23,0
C0113,2024-11,30-11-2024,4907.55,568.6,20,1
C0113,2024-12,31-12-2024,5181.14,537.32,22,0
C0114,2024-01,31-01-2024,2983.33,525.78,21,2
C0114,2024-02,29-02-2024,3294.67,459.62,21,0
C0114,2024-03,31-03-2024,3311.06,385.4,21,0
C0114,2024-04,30-04-2024,3318.55,395.84,22,0
C0114,2024-05,31-05-2024,3045.57,374.52,21,2
C0114,2024-06,30-06-2024,3359.92,472.75,20,0
C0114,2024-07,31-07-2024,3421.87,422.48,23,0
C0114,2024-08,31-08-2024,3317.12,514.66,21,1
C0114,2024-09,30-09-2024,3514.86,374.81,21,0
C0114,2024-10,31-10-2024,3215.44,368.1,21,2
C0114,2024-11,30-11-2024,3562.41,425.05,21,0
C0114,2024-12,31-12-2024,3575.04,483.66,22,0
C0115,2024-01,31-01-2024,1908.15,355.27,20,3
C0115,2024-02,29-02-2024,1898.59,347.47,18,3
C0115,2024-03,31-03-2024,2221.38,441.94,21,0
C0115,2024-04,30-04-2024,2228.95,378.98,22,0
C0115,2024-05,31-05-2024,2250.12,320.77,23,0
C0115,2024-06,30-06-2024,1919.65,417.51,17,3
C0115,2024-07,31-07-2024,2267.9,397.01,23,0
C0115,2024-08,31-08-2024,2270.03,340.46,22,0
C0115,2024-09,30-09-2024,2169.55,390.68,20,1
C0115,2024-10,31-10-2024,2104.64,428.78,21,2
C0115,2024-11,30-11-2024,2338.29,450.99,21,0
C0115,2024-12,31-12-2024,2340.92,405.48,22,0
C0116,2024-01,31-01-2024,2808.97,127.37,22,1
C0116,2024-02,29-02-2024,2943.43,97.41,21,0
C0116,2024-03,31-03-2024,2954.47,118.64,21,0
C0116,2024-04,30-04-2024,2699.47,93.79,20,2
C0116,2024-05,31-05-2024,2854.97,117.38,22,1
C0116,2024-06,30-06-2024,3010.94,121.72,20,0
C0116,2024-07,31-07-2024,3022.61,102.77,23,0
C0116,2024-08,31-08-2024,3039.52,132.14,22,0
C0116,2024-09,30-09-2024,2613.87,128.69,18,3
C0116,2024-10,31-10-2024,3069.76,110.93,23,0
C0116,2024-11,30-11-2024,2927.52,116.67,20,1
C0116,2024-12,31-12-2024,2677.8,131.11,19,3
C0117,2024-01,31-01-2024,2381.23,134.2,22,1
C0117,2024-02,29-02-2024,2028.01,144.06,17,4
C0117,2024-03,31-03-2024,2305.74,137.87,19,2
C0117,2024-04,30-04-2024,2557.28,141.88,22,0
C0117,2024-05,31-05-2024,2446.19,143.33,22,1
C0117,2024-06,30-06-2024,2606.89,146.36,20,0
C0117,2024-07,31-07-2024,2623.06,199.75,23,0
C0117,2024-08,31-08-2024,2508.91,169.85,21,1
C0117,2024-09,30-09-2024,2640.07,167.26,21,0
C0117,2024-10,31-10-2024,2668.2,188.06,23,0
C0117,2024-11,30-11-2024,2704.45,139.33,21,0
C0117,2024-12,31-12-2024,2706.5,176.21,22,0
C0118,2024-01,31-01-2024,3870.3,204.26,23,0
C0118,2024-02,29-02-2024,3328.89,215.27,18,3
C0118,2024-03,31-03-2024,3929.05,197.39,21,0
C0118,2024-04,30-04-2024,3764.74,223.74,21,1
C0118,2024-05,31-05-2024,3605.52,181.69,21,2
C0118,2024-06,30-06-2024,3789.87,248.92,19,1
C0118,2024-07,31-07-2024,4000.78,218.95,23,0
C0118,2024-08,31-08-2024,4080.84,189.8,22,0
C0118,2024-09,30-09-2024,3697.8,213.8,19,2
C0118,2024-10,31-10-2024,4130.44,182.37,23,0
C0118,2024-11,30-11-2024,4141.23,216.35,21,0
C0118,2024-12,31-12-2024,4002.89,254.81,21,1
C0119,2024-01,31-01-2024,6466.13,1385.59,20,3
C0119,2024-02,29-02-2024,6735.88,1332.98,19,2
C0119,2024-03,31-03-2024,7498.59,1423.14,21,0
C0119,2024-04,30-04-2024,7165.84,1277.63,21,1
C0119,2024-05,31-05-2024,7509.45,1072.77,23,0
C0119,2024-06,30-06-2024,7144.22,1084.66,19,1
C0119,2024-07,31-07-2024,7318.09,1059.21,22,1
C0119,2024-08,31-08-2024,7666.96,1273.3,22,0
C0119,2024-09,30-09-2024,7340.15,1269.19,20,1
C0119,2024-10,31-10-2024,7788.69,1136.98,23,0
C0119,2024-11,30-11-2024,7815.52,1036.19,21,0
C0119,2024-12,31-12-2024,7124.79,1240.05,20,2
C0120,2024-01,31-01-2024,6210.41,1040.95,21,2
C0120,2024-02,29-02-2024,6821.65,1042.44,21,0
C0120,2024-03,31-03-2024,6603.47,899.99,20,1
C0120,2024-04,30-04-2024,6961.8,726.39,22,0
C0120,2024-05,31-05-2024,6409.76,816.01,21,2
C0120,2024-06,30-06-2024,7034.12,1012.07,20,0
C0120,2024-07,31-07-2024,4293.93,758.13,14,9
C0120,2024-08,31-08-2024,7059.53,733.36,22,0
C0120,2024-09,30-09-2024,7175.34,848.54,21,0
C0120,2024-10,31-10-2024,7206.56,995.21,23,0
C0120,2024-11,30-11-2024,6268.63,836.8,18,3
C0120,2024-12,31-12-2024,7004.68,1082.01,21,1
C0121,2024-01,31-01-2024,3451.4,303.05,23,0
C0121,2024-02,29-02-2024,3137.31,311.02,19,2
C0121,2024-03,31-03-2024,3473.1,288.05,21,0
C0121,2024-04,30-04-2024,3481.23,295.6,22,0
C0121,2024-05,31-05-2024,3178.65,306.21,21,2
C0121,2024-06,30-06-2024,2620.32,275.62,15,5
C0121,2024-07,31-07-2024,3515.69,247.25,23,0
C0121,2024-08,31-08-2024,3523.8,339.3,22,0
C0121,2024-09,30-09-2024,3190.44,337.09,19,2
C0121,2024-10,31-10-2024,3373.0,266.5,22,1
C0121,2024-11,30-11-2024,2892.27,287.43,17,4
C0121,2024-12,31-12-2024,3430.65,253.4,21,1
C0122,2024-01,31-01-2024,4609.51,263.91,23,0
C0123,2024-01,31-01-2024,4812.9,304.66,23,0
C0123,2024-02,29-02-2024,4832.55,253.13,21,0
C0123,2024-03,31-03-2024,4875.82,337.54,21,0
C0123,2024-04,30-04-2024,4438.72,307.26,20,2
C0123,2024-05,31-05-2024,4900.89,328.03,23,0
C0123,2024-06,30-06-2024,4666.19,342.96,19,1
C0123,2024-07,31-07-2024,4703.86,352.62,22,1
C0123,2024-08,31-08-2024,4948.16,250.75,22,0
C0123,2024-09,30-09-2024,4478.83,270.98,19,2
C0123,2024-10,31-10-2024,4967.39,346.52,23,0
C0123,2024-11,30-11-2024,4329.83,285.62,18,3
C0123,2024-12,31-12-2024,4822.45,317.69,21,1
C0124,2024-01,31-01-2024,6329.56,740.52,22,1
C0124,2024-02,29-02-2024,5697.94,672.33,18,3
C0124,2024-03,31-03-2024,6669.43,560.84,21,0
C0124,2024-04,30-04-2024,6375.54,592.23,21,1
C0124,2024-05,31-05-2024,6388.89,747.81,22,1
C0125,2024-01,31-01-2024,4369.81,589.85,21,2
C0125,2024-02,29-02-2024,4813.07,571.8,21,0
C0125,2024-03,31-03-2024,4815.45,631.25,21,0
C0125,2024-04,30-04-2024,4827.85,580.0,22,0
C0125,2024-05,31-05-2024,4839.7,570.52,23,0
C0125,2024-06,30-06-2024,4844.43,668.33,20,0
C0125,2024-07,31-07-2024,2949.57,560.09,14,9
C0125,2024-08,31-08-2024,4848.17,529.19,22,0
C0125,2024-09,30-09-2024,4875.51,462.27,21,0
C0125,2024-10,31-10-2024,4901.07,562.29,23,0
C0125,2024-11,30-11-2024,4464.84,496.18,19,2
C0125,2024-12,31-12-2024,4515.87,677.99,20,2
C0126,2024-01,31-01-2024,7321.36,997.97,23,0
C0126,2024-02,29-02-2024,7356.84,1266.55,21,0
C0126,2024-03,31-03-2024,6781.63,1030.51,19,2
C0126,2024-04,30-04-2024,7546.28,1455.82,22,0
C0126,2024-05,31-05-2024,7332.7,1309.46,22,1
C0126,2024-06,30-06-2024,7700.88,1003.76,20,0
C0126,2024-07,31-07-2024,7709.51,1317.34,23,0
C0126,2024-08,31-08-2024,7736.27,1083.55,22,0
C0126,2024-09,30-09-2024,7150.84,976.98,19,2
C0126,2024-10,31-10-2024,6899.51,1335.27,20,3
C0126,2024-11,30-11-2024,7651.74,1230.68,20,1
C0126,2024-12,31-12-2024,7400.77,1410.66,20,2
C0127,2024-01,31-01-2024,4657.2,741.35,21,2
C0127,2024-02,29-02-2024,5107.14,986.18,21,0
C0127,2024-03,31-03-2024,4903.82,903.62,20,1
C0127,2024-04,30-04-2024,4681.55,832.96,20,2
C0127,2024-05,31-05-2024,4932.82,868.61,22,1
C0128,2024-07,31-07-2024,1716.89,428.97,13,10
C0128,2024-08,31-08-2024,3057.67,351.56,22,0
C0128,2024-09,30-09-2024,2914.23,436.22,20,1
C0128,2024-10,31-10-2024,3113.22,319.16,23,0
C0128,2024-11,30-11-2024,2818.36,327.75,19,2
C0128,2024-12,31-12-2024,2897.08,422.15,20,2
C0129,2024-01,31-01-2024,4255.45,192.84,22,1
C0129,2024-02,29-02-2024,4449.43,174.91,21,0
C0129,2024-03,31-03-2024,4465.88,215.99,21,0
C0129,2024-04,30-04-2024,4513.48,174.41,22,0
C0129,2024-05,31-05-2024,4338.77,173.35,22,1
C0129,2024-06,30-06-2024,4315.99,187.64,19,1
C0129,2024-07,31-07-2024,4546.05,199.2,23,0
C0129,2024-08,31-08-2024,4175.94,173.01,20,2
C0129,2024-09,30-09-2024,4601.41,208.82,21,0
C0129,2024-10,31-10-2024,4421.58,219.36,22,1
C0129,2024-11,30-11-2024,4627.37,211.68,21,0
C0129,2024-12,31-12-2024,4662.82,234.72,22,0
C0130,2024-04,30-04-2024,4441.76,515.65,22,0
C0130,2024-05,31-05-2024,4256.38,465.91,22,1
C0130,2024-06,30-06-2024,4267.22,526.88,19,1
C0130,2024-07,31-07-2024,4298.03,451.9,22,1
C0130,2024-08,31-08-2024,4500.86,432.74,22,0
C0130,2024-09,30-09-2024,4288.11,550.0,20,1
C0130,2024-10,31-10-2024,4511.8,479.07,23,0
C0130,2024-11,30-11-2024,4529.49,548.1,21,0
C0130,2024-12,31-12-2024,4365.69,562.36,21,1
C0131,2024-01,31-01-2024,3505.35,413.45,23,0
C0131,2024-02,29-02-2024,3354.73,432.66,20,1
C0131,2024-03,31-03-2024,3534.02,474.54,21,0
C0131,2024-04,30-04-2024,3549.44,332.68,22,0
C0131,2024-05,31-05-2024,3551.62,418.0,23,0
C0131,2024-06,30-06-2024,3578.62,349.91,20,0
C0131,2024-07,31-07-2024,2802.91,449.2,18,5
C0131,2024-08,31-08-2024,3420.49,335.54,21,1
C0131,2024-09,30-09-2024,3590.62,371.48,21,0
C0131,2024-10,31-10-2024,3132.17,437.1,20,3
C0131,2024-11,30-11-2024,2928.44,453.15,17,4
C0131,2024-12,31-12-2024,2961.72,406.03,18,4
C0132,2024-01,31-01-2024,2254.28,432.1,22,1
C0132,2024-02,29-02-2024,2132.59,343.14,19,2
C0132,2024-03,31-03-2024,2169.69,317.82,19,2
C0132,2024-04,30-04-2024,2180.41,334.47,20,2
C0132,2024-05,31-05-2024,2429.31,434.67,23,0
C0132,2024-06,30-06-2024,1831.43,434.53,15,5
C0132,2024-07,31-07-2024,1593.68,357.73,15,8
C0132,2024-08,31-08-2024,2459.22,436.18,22,0
C0132,2024-09,30-09-2024,2469.58,464.48,21,0
C0132,2024-10,31-10-2024,2498.45,407.66,23,0
C0132,2024-11,30-11-2024,2410.39,418.12,20,1
C0132,2024-12,31-12-2024,2539.41,418.14,22,0
C0133,2024-01,31-01-2024,2843.03,157.73,22,1
C0133,2024-02,29-02-2024,2979.19,188.8,21,0
C0133,2024-03,31-03-2024,2999.75,165.5,21,0
C0133,2024-04,30-04-2024,3013.81,170.66,22,0
C0134,2024-01,31-01-2024,3242.61,279.7,23,0
C0134,2024-02,29-02-2024,2784.3,251.74,18,3
C0134,2024-03,31-03-2024,3253.09,283.32,21,0
C0134,2024-04,30-04-2024,3253.19,209.94,22,0
C0134,2024-05,31-05-2024,3310.06,198.25,23,0
C0134,2024-06,30-06-2024,2505.28,258.26,15,5
C0134,2024-07,31-07-2024,3457.06,211.0,23,0
C0134,2024-08,31-08-2024,3474.35,218.9,22,0
C0134,2024-09,30-09-2024,2980.97,260.55,18,3
C0134,2024-10,31-10-2024,3334.49,258.13,22,1
C0134,2024-11,30-11-2024,3500.72,238.2,21,0
C0134,2024-12,31-12-2024,3511.03,268.19,22,0
C0135,2024-01,31-01-2024,3820.35,316.45,23,0
C0135,2024-02,29-02-2024,3639.91,233.7,20,1
C0135,2024-03,31-03-2024,3828.26,265.26,21,0
C0135,2024-04,30-04-2024,3484.14,232.74,20,2
C0135,2024-05,31-05-2024,3882.79,294.03,23,0
C0135,2024-06,30-06-2024,3746.93,236.93,19,1
C0135,2024-07,31-07-2024,3959.7,320.17,23,0
C0135,2024-08,31-08-2024,3091.02,314.31,17,5
C0135,2024-09,30-09-2024,4038.16,296.68,21,0
C0135,2024-10,31-10-2024,4080.05,264.99,23,0
C0135,2024-11,30-11-2024,3931.06,296.11,20,1
C0135,2024-12,31-12-2024,3782.61,270.85,20,2
C0136,2024-01,31-01-2024,6046.08,592.67,23,0
C0136,2024-02,29-02-2024,5474.58,598.75,19,2
C0136,2024-03,31-03-2024,6068.39,603.76,21,0
C0136,2024-04,30-04-2024,6068.76,834.96,22,0
C0136,2024-05,31-05-2024,5568.6,804.67,21,2
C0136,2024-06,30-06-2024,5807.15,767.31,19,1
C0136,2024-07,31-07-2024,5591.4,802.3,21,2
C0136,2024-08,31-08-2024,6143.33,798.92,22,0
C0136,2024-09,30-09-2024,5858.54,641.7,20,1
C0136,2024-10,31-10-2024,5625.0,812.41,21,2
C0136,2024-11,30-11-2024,5288.98,750.6,18,3
C0136,2024-12,31-12-2024,6210.42,729.88,22,0
C0137,2024-01,31-01-2024,6600.68,877.74,22,1
C0137,2024-02,29-02-2024,6923.86,817.52,21,0
C0137,2024-03,31-03-2024,6932.34,837.22,21,0
C0137,2024-04,30-04-2024,6984.63,785.26,22,0
C0137,2024-05,31-05-2024,7007.06,886.02,23,0
C0137,2024-06,30-06-2024,7012.25,937.22,20,0
C0137,2024-07,31-07-2024,6753.22,743.16,22,1
C0137,2024-08,31-08-2024,5138.48,887.55,16,6
C0137,2024-09,30-09-2024,6424.51,866.1,19,2
C0137,2024-10,31-10-2024,7129.24,742.86,23,0
C0137,2024-11,30-11-2024,6887.4,788.59,20,1
C0137,2024-12,31-12-2024,7234.23,760.12,22,0
C0138,2024-01,31-01-2024,3491.8,421.77,21,2
C0138,2024-02,29-02-2024,3291.14,339.9,18,3
C0138,2024-03,31-03-2024,3843.25,361.72,21,0
C0138,2024-04,30-04-2024,3859.38,429.16,22,0
C0138,2024-05,31-05-2024,3703.51,393.58,22,1
C0138,2024-06,30-06-2024,3886.99,320.69,20,0
C0138,2024-07,31-07-2024,3897.74,425.05,23,0
C0139,2024-01,31-01-2024,2000.47,269.75,20,3
C0139,2024-02,29-02-2024,2328.48,254.47,21,0
C0139,2024-03,31-03-2024,2334.53,276.71,21,0
C0139,2024-04,30-04-2024,2133.26,214.81,20,2
C0139,2024-05,31-05-2024,2379.85,248.1,23,0
C0139,2024-06,30-06-2024,2272.82,289.46,19,1
C0139,2024-07,31-07-2024,1565.88,201.76,15,8
C0139,2024-08,31-08-2024,2200.48,297.9,20,2
C0139,2024-09,30-09-2024,2321.49,240.76,20,1
C0139,2024-10,31-10-2024,2142.44,247.09,20,3
C0139,2024-11,30-11-2024,2468.38,257.28,21,0
C0139,2024-12,31-12-2024,2475.07,241.2,22,0
C0140,2024-07,31-07-2024,3998.82,501.86,15,8
C0140,2024-08,31-08-2024,4209.08,471.92,15,7
C0140,2024-09,30-09-2024,6192.2,619.94,21,0
C0140,2024-10,31-10-2024,6218.35,545.05,23,0
C0140,2024-11,30-11-2024,6231.6,479.45,21,0
C0140,2024-12,31-12-2024,5951.96,510.63,21,1
C0141,2024-01,31-01-2024,8517.97,1711.12,22,1
C0141,2024-02,29-02-2024,8920.3,1633.67,21,0
C0141,2024-03,31-03-2024,8088.43,1353.9,19,2
C0141,2024-04,30-04-2024,8534.38,1692.1,21,1
C0141,2024-05,31-05-2024,9069.72,1461.81,23,0
C0141,2024-06,30-06-2024,8639.24,1547.14,19,1
C0141,2024-07,31-07-2024,9099.08,1661.88,23,0
C0141,2024-08,31-08-2024,9169.94,1530.44,22,0
C0141,2024-09,30-09-2024,9172.56,1687.05,21,0
C0141,2024-10,31-10-2024,8797.4,1444.7,22,1
C0141,2024-11,30-11-2024,8327.95,1728.95,19,2
C0141,2024-12,31-12-2024,7585.54,1559.93,18,4
C0142,2024-01,31-01-2024,4523.91,236.63,21,2
C0142,2024-02,29-02-2024,5001.26,238.38,21,0
C0142,2024-03,31-03-2024,5050.06,278.8,21,0
C0142,2024-04,30-04-2024,5135.77,282.18,22,0
C0142,2024-05,31-05-2024,4933.5,321.74,22,1
C0142,2024-06,30-06-2024,5274.66,240.69,20,0
C0142,2024-07,31-07-2024,5338.22,247.43,23,0
C0142,2024-08,31-08-2024,4127.97,284.09,17,5
C0142,2024-09,30-09-2024,5358.71,273.37,21,0
C0142,2024-10,31-10-2024,5437.07,332.1,23,0
C0142,2024-11,30-11-2024,5460.67,333.84,21,0
C0142,2024-12,31-12-2024,4719.24,295.57,19,3
C0143,2024-01,31-01-2024,2795.78,151.13,23,0
C0143,2024-02,29-02-2024,2678.27,123.44,20,1
C0143,2024-03,31-03-2024,2829.47,157.44,21,0
C0143,2024-04,30-04-2024,2843.86,137.59,22,0
C0143,2024-05,31-05-2024,2898.63,130.81,23,0
C0143,2024-06,30-06-2024,2773.27,117.44,19,1
C0143,2024-07,31-07-2024,2926.28,114.42,23,0
C0143,2024-08,31-08-2024,2955.33,148.29,22,0
C0143,2024-09,30-09-2024,2975.35,114.79,21,0
C0143,2024-10,31-10-2024,2748.68,139.11,21,2
C0143,2024-11,30-11-2024,2875.6,137.28,20,1
C0143,2024-12,31-12-2024,2762.36,123.29,20,2
C0144,2024-01,31-01-2024,2531.66,141.26,21,2
C0144,2024-02,29-02-2024,2653.24,125.56,20,1
C0144,2024-03,31-03-2024,2790.96,139.07,21,0
C0144,2024-04,30-04-2024,2676.45,115.53,21,1
C0144,2024-05,31-05-2024,2824.2,104.04,23,0
C0144,2024-06,30-06-2024,2263.74,111.9,16,4
C0144,2024-07,31-07-2024,2216.39,119.05,18,5
C0144,2024-08,31-08-2024,2713.54,127.58,21,1
C0144,2024-09,30-09-2024,2847.67,152.17,21,0
C0144,2024-10,31-10-2024,2500.21,152.22,20,3
C0144,2024-11,30-11-2024,2612.55,110.02,19,2
C0144,2024-12,31-12-2024,2899.2,106.23,22,0
C0145,2024-01,31-01-2024,2129.33,324.82,22,1
C0145,2024-02,29-02-2024,2015.49,346.9,19,2
C0145,2024-03,31-03-2024,2251.57,325.07,21,0
C0145,2024-04,30-04-2024,2049.87,322.93,20,2
C0145,2024-05,31-05-2024,2260.18,365.27,23,0
C0145,2024-06,30-06-2024,2263.32,318.37,20,0
C0145,2024-07,31-07-2024,2271.41,393.65,23,0
C0145,2024-08,31-08-2024,2273.26,324.42,22,0
C0145,2024-09,30-09-2024,2069.79,437.02,19,2
C0145,2024-10,31-10-2024,2293.89,317.7,23,0
C0145,2024-11,30-11-2024,2303.89,412.89,21,0
C0145,2024-12,31-12-2024,2305.85,424.88,22,0
C0146,2024-01,31-01-2024,3267.44,579.11,21,2
C0146,2024-02,29-02-2024,3132.65,444.14,18,3
C0146,2024-03,31-03-2024,3486.04,540.45,20,1
C0146,2024-04,30-04-2024,3670.72,583.91,22,0
C0146,2024-05,31-05-2024,3718.43,428.23,23,0
C0147,2024-01,31-01-2024,3643.35,267.17,23,0
C0147,2024-02,29-02-2024,3312.59,315.36,19,2
C0147,2024-03,31-03-2024,3518.43,248.82,20,1
C0147,2024-04,30-04-2024,3374.89,305.65,20,2
C0147,2024-05,31-05-2024,3719.17,304.47,23,0
C0147,2024-06,30-06-2024,3729.93,219.57,20,0
C0147,2024-07,31-07-2024,3772.33,310.15,23,0
C0147,2024-08,31-08-2024,3792.71,263.89,22,0
C0147,2024-09,30-09-2024,3793.7,232.27,21,0
C0147,2024-10,31-10-2024,3502.01,265.29,21,2
C0147,2024-11,30-11-2024,3873.52,303.43,21,0
C0147,2024-12,31-12-2024,3923.6,311.8,22,0
C0148,2024-01,31-01-2024,2711.33,253.88,23,0
C0148,2024-02,29-02-2024,2713.67,278.85,21,0
C0148,2024-03,31-03-2024,2719.38,286.96,21,0
C0148,2024-04,30-04-2024,2506.11,275.02,20,2
C0148,2024-05,31-05-2024,2756.87,272.29,23,0
C0148,2024-06,30-06-2024,2777.26,211.31,20,0
C0148,2024-07,31-07-2024,2781.43,274.5,23,0
C0148,2024-08,31-08-2024,2800.84,279.82,22,0
C0148,2024-09,30-09-2024,2823.84,259.85,21,0
C0148,2024-10,31-10-2024,2841.0,246.93,23,0
C0148,2024-11,30-11-2024,2841.08,276.69,21,0
C0148,2024-12,31-12-2024,2857.55,231.38,22,0
C0149,2024-01,31-01-2024,4160.71,350.21,23,0
C0149,2024-02,29-02-2024,3627.94,319.18,18,3
C0149,2024-03,31-03-2024,4240.36,296.05,21,0
C0149,2024-04,30-04-2024,4058.65,268.24,21,1
C0149,2024-05,31-05-2024,4286.76,358.39,23,0
C0149,2024-06,30-06-2024,4326.79,368.08,20,0
C0149,2024-07,31-07-2024,4349.8,385.82,23,0
C0149,2024-08,31-08-2024,4388.61,373.18,22,0
C0149,2024-09,30-09-2024,4431.58,297.76,21,0
C0149,2024-10,31-10-2024,4431.62,382.51,23,0
C0149,2024-11,30-11-2024,4449.96,332.06,21,0
C0149,2024-12,31-12-2024,4062.16,383.49,20,2
C0150,2024-01,31-01-2024,2585.75,103.18,22,1
C0150,2024-02,29-02-2024,2704.02,105.8,21,0
C0150,2024-03,31-03-2024,2712.16,123.39,21,0
C0150,2024-04,30-04-2024,2592.16,98.79,21,1
C0150,2024-05,31-05-2024,2716.19,92.81,23,0
C0150,2024-06,30-06-2024,2726.12,101.03,20,0
C0150,2024-07,31-07-2024,2620.32,100.72,22,1
C0150,2024-08,31-08-2024,2750.31,112.9,22,0
C0150,2024-09,30-09-2024,2651.49,106.94,20,1
C0150,2024-10,31-10-2024,2802.41,121.73,23,0
C0150,2024-11,30-11-2024,2808.69,101.45,21,0
C0150,2024-12,31-12-2024,2559.28,94.69,20,2
C0151,2024-01,31-01-2024,6428.91,698.64,22,1
C0151,2024-02,29-02-2024,6732.97,647.39,21,0
